Variable,Group_By,Group_Levels,N,Mean,SD,SE,Min,Max,CI_Lower,CI_Upper
Opasitas,Formulation x Plasticizer,K_Sorbitol,3,2.347826086956522,0.04347826086956513,0.025102185616940203,2.3043478260869565,2.391304347826087,2.2986258031473192,2.3970263707657247
Opasitas,Formulation x Plasticizer,L_Gliserol,3,2.592592592592593,0.04629629629629611,0.026729179129149235,2.5462962962962967,2.638888888888889,2.5402034014994603,2.6449817836857257
Opasitas,Formulation x Plasticizer,L_Sorbitol,3,2.5280701754385966,0.01848360307518025,0.010671513211049512,2.5105263157894737,2.5473684210526315,2.5071540095449394,2.5489863413322538
Opasitas,CMC x PVA x Plasticizer,1_1_Gliserol,3,1.3541666666666667,0.041666666666666824,0.024056261216234498,1.3125,1.3958333333333337,1.307016394682847,1.4013169386504865
Opasitas,CMC x PVA x Plasticizer,1_1_Sorbitol,3,1.4939759036144578,0.024096385542168752,0.013912054679268137,1.469879518072289,1.5180722891566265,1.4667082764430923,1.5212435307858232
Opasitas,CMC x PVA x Plasticizer,1_2_Gliserol,3,1.5238095238095237,0.01904761904761912,0.010997147984564342,1.5047619047619047,1.542857142857143,1.5022551137597777,1.5453639338592697
Opasitas,CMC x PVA x Plasticizer,1_2_Sorbitol,3,1.631578947368421,0.026315789473684292,0.015193428136569147,1.6052631578947367,1.6578947368421053,1.6017998282207455,1.6613580665160965
Opasitas,CMC x PVA x Plasticizer,1_3_Gliserol,3,0.948888888888889,0.016777409856157156,0.009686442096757016,0.9333333333333336,0.9666666666666668,0.9299034623792453,0.9678743153985327
Opasitas,CMC x PVA x Plasticizer,1_3_Sorbitol,3,1.8095238095238095,0.023809523809523975,0.013746434980705472,1.7857142857142858,1.8333333333333337,1.7825807969616267,1.8364668220859923
Opasitas,CMC x PVA x Plasticizer,2_1_Gliserol,3,1.8367346938775508,0.020408163265306145,0.011782658554890335,1.8163265306122447,1.857142857142857,1.8136406831099658,1.8598287046451358
Opasitas,CMC x PVA x Plasticizer,2_2_Gliserol,3,1.9166666666666667,0.04166666666666666,0.024056261216234404,1.875,1.9583333333333333,1.8695163946828472,1.9638169386504862
Opasitas,CMC x PVA x Plasticizer,2_2_Sorbitol,3,1.8584070796460175,0.01769911504424787,0.010218588835214664,1.8407079646017697,1.8761061946902653,1.8383786455289968,1.8784355137630382
Opasitas,CMC x PVA x Plasticizer,2_3_Gliserol,3,2.035714285714285,0.02142857142857152,0.01237179148263489,2.014285714285714,2.057142857142857,2.0114655744083207,2.0599629970202495
Opasitas,CMC x PVA x Plasticizer,2_3_Sorbitol,3,1.9402985074626864,0.0186567164179105,0.01077146024607514,1.921641791044776,1.958955223880597,1.919186445380379,1.9614105695449937
Opasitas,CMC x PVA x Plasticizer,3_1_Gliserol,3,2.26027397260274,0.04109589041095907,0.02372672339135458,2.219178082191781,2.301369863013699,2.213769594755685,2.306778350449795
Opasitas,CMC x PVA x Plasticizer,3_1_Sorbitol,3,2.142857142857143,0.014285714285714513,0.008247860988423356,2.128571428571428,2.157142857142857,2.126691335319833,2.1590229503944527
Opasitas,CMC x PVA x Plasticizer,3_2_Gliserol,3,2.424242424242424,0.025252525252525415,0.01457955225226337,2.398989898989899,2.4494949494949494,2.3956665018279875,2.4528183466568603
Opasitas,CMC x PVA x Plasticizer,3_2_Sorbitol,3,2.347826086956522,0.04347826086956513,0.025102185616940203,2.3043478260869565,2.391304347826087,2.2986258031473192,2.3970263707657247
Opasitas,CMC x PVA x Plasticizer,3_3_Gliserol,3,2.592592592592593,0.04629629629629611,0.026729179129149235,2.5462962962962967,2.638888888888889,2.5402034014994603,2.6449817836857257
Opasitas,CMC x PVA x Plasticizer,3_3_Sorbitol,3,2.5280701754385966,0.01848360307518025,0.010671513211049512,2.5105263157894737,2.5473684210526315,2.5071540095449394,2.5489863413322538
